inst#,actual,predicted,error,prediction,id
2890,1:?,7:Neutral,,0.509,32890
2891,1:?,5:FacePalm,,0.72,32891
2892,1:?,1:Clap,,0.218,32892
2893,1:?,2:Cry,,0.468,32893
2894,1:?,10:Upside,,0.66,32894
2895,1:?,7:Neutral,,0.993,32895
2896,1:?,1:Clap,,0.263,32896
2897,1:?,7:Neutral,,0.365,32897
2898,1:?,6:Hands,,0.377,32898
2899,1:?,8:Shrug,,0.322,32899
2900,1:?,2:Cry,,0.536,32900
2901,1:?,1:Clap,,0.218,32901
2902,1:?,9:Think,,0.797,32902
2903,1:?,1:Clap,,0.37,32903
2904,1:?,7:Neutral,,0.999,32904
2905,1:?,1:Clap,,0.218,32905
2906,1:?,5:FacePalm,,0.212,32906
2907,1:?,8:Shrug,,0.682,32907
2908,1:?,4:Explode,,1,32908
2909,1:?,8:Shrug,,0.812,32909
2910,1:?,1:Clap,,0.218,32910
2911,1:?,8:Shrug,,0.978,32911
2912,1:?,8:Shrug,,0.486,32912
2913,1:?,1:Clap,,0.338,32913
2914,1:?,6:Hands,,0.424,32914
2915,1:?,10:Upside,,0.41,32915
2916,1:?,7:Neutral,,0.64,32916
2917,1:?,9:Think,,0.479,32917
2918,1:?,7:Neutral,,0.553,32918
2919,1:?,9:Think,,0.841,32919
2920,1:?,1:Clap,,0.546,32920
2921,1:?,9:Think,,0.587,32921
2922,1:?,8:Shrug,,0.631,32922
2923,1:?,1:Clap,,0.605,32923
2924,1:?,7:Neutral,,0.262,32924
2925,1:?,1:Clap,,0.218,32925
2926,1:?,6:Hands,,1,32926
2927,1:?,5:FacePalm,,0.746,32927
2928,1:?,1:Clap,,0.218,32928
2929,1:?,7:Neutral,,0.895,32929
2930,1:?,1:Clap,,0.809,32930
2931,1:?,1:Clap,,0.218,32931
2932,1:?,4:Explode,,1,32932
2933,1:?,7:Neutral,,0.281,32933
2934,1:?,9:Think,,0.393,32934
2935,1:?,8:Shrug,,0.631,32935
2936,1:?,9:Think,,0.454,32936
2937,1:?,9:Think,,1,32937
2938,1:?,1:Clap,,0.297,32938
2939,1:?,1:Clap,,0.254,32939
2940,1:?,7:Neutral,,0.891,32940
2941,1:?,9:Think,,0.444,32941
2942,1:?,2:Cry,,0.905,32942
2943,1:?,10:Upside,,0.683,32943
2944,1:?,4:Explode,,1,32944
2945,1:?,2:Cry,,0.338,32945
2946,1:?,10:Upside,,0.451,32946
2947,1:?,3:Disappoint,,0.415,32947
2948,1:?,3:Disappoint,,0.376,32948
2949,1:?,5:FacePalm,,0.584,32949
2950,1:?,3:Disappoint,,1,32950
2951,1:?,7:Neutral,,0.391,32951
2952,1:?,2:Cry,,0.905,32952
2953,1:?,10:Upside,,1,32953
2954,1:?,7:Neutral,,0.222,32954
2955,1:?,7:Neutral,,0.493,32955
2956,1:?,2:Cry,,0.858,32956
2957,1:?,9:Think,,0.702,32957
2958,1:?,9:Think,,0.4,32958
2959,1:?,8:Shrug,,0.493,32959
2960,1:?,1:Clap,,0.839,32960
2961,1:?,8:Shrug,,0.458,32961
2962,1:?,1:Clap,,0.569,32962
2963,1:?,1:Clap,,0.23,32963
2964,1:?,2:Cry,,0.223,32964
2965,1:?,1:Clap,,0.536,32965
2966,1:?,1:Clap,,0.311,32966
2967,1:?,1:Clap,,0.916,32967
2968,1:?,4:Explode,,1,32968
2969,1:?,3:Disappoint,,0.589,32969
2970,1:?,4:Explode,,1,32970
2971,1:?,9:Think,,0.756,32971
2972,1:?,10:Upside,,0.471,32972
2973,1:?,9:Think,,0.935,32973
2974,1:?,10:Upside,,0.698,32974
2975,1:?,2:Cry,,0.858,32975
2976,1:?,8:Shrug,,0.483,32976
2977,1:?,7:Neutral,,0.518,32977
2978,1:?,10:Upside,,0.492,32978
2979,1:?,9:Think,,0.671,32979
2980,1:?,9:Think,,0.341,32980
2981,1:?,3:Disappoint,,0.644,32981
2982,1:?,2:Cry,,0.858,32982
2983,1:?,7:Neutral,,0.524,32983
2984,1:?,7:Neutral,,0.505,32984
2985,1:?,8:Shrug,,0.469,32985
2986,1:?,4:Explode,,0.921,32986
2987,1:?,9:Think,,0.715,32987
2988,1:?,5:FacePalm,,0.496,32988
2989,1:?,4:Explode,,1,32989
2990,1:?,2:Cry,,0.839,32990
2991,1:?,1:Clap,,0.647,32991
2992,1:?,7:Neutral,,0.441,32992
2993,1:?,4:Explode,,1,32993
2994,1:?,2:Cry,,0.525,32994
2995,1:?,7:Neutral,,0.276,32995
2996,1:?,1:Clap,,0.541,32996
2997,1:?,7:Neutral,,0.993,32997
2998,1:?,1:Clap,,0.443,32998
2999,1:?,2:Cry,,0.452,32999
3000,1:?,10:Upside,,0.703,33000
3001,1:?,1:Clap,,0.318,33001
3002,1:?,1:Clap,,0.217,33002
3003,1:?,1:Clap,,0.338,33003
3004,1:?,1:Clap,,0.263,33004
3005,1:?,4:Explode,,1,33005
3006,1:?,2:Cry,,0.645,33006
3007,1:?,9:Think,,0.977,33007
3008,1:?,8:Shrug,,0.523,33008
3009,1:?,1:Clap,,0.217,33009
3010,1:?,7:Neutral,,0.335,33010
3011,1:?,8:Shrug,,0.559,33011
3012,1:?,3:Disappoint,,0.338,33012
3013,1:?,10:Upside,,1,33013
3014,1:?,8:Shrug,,0.588,33014
3015,1:?,10:Upside,,0.981,33015
3016,1:?,1:Clap,,0.217,33016
3017,1:?,7:Neutral,,0.416,33017
3018,1:?,1:Clap,,0.619,33018
3019,1:?,4:Explode,,0.388,33019
3020,1:?,1:Clap,,0.608,33020
3021,1:?,9:Think,,0.384,33021
3022,1:?,9:Think,,0.917,33022
3023,1:?,6:Hands,,0.228,33023
3024,1:?,10:Upside,,0.298,33024
3025,1:?,1:Clap,,0.473,33025
3026,1:?,7:Neutral,,0.576,33026
3027,1:?,6:Hands,,1,33027
3028,1:?,10:Upside,,0.249,33028
3029,1:?,9:Think,,0.681,33029
3030,1:?,9:Think,,0.236,33030
3031,1:?,10:Upside,,0.4,33031
3032,1:?,6:Hands,,0.637,33032
3033,1:?,10:Upside,,0.988,33033
3034,1:?,10:Upside,,0.83,33034
3035,1:?,1:Clap,,0.338,33035
3036,1:?,1:Clap,,0.461,33036
3037,1:?,9:Think,,0.731,33037
3038,1:?,1:Clap,,0.338,33038
3039,1:?,7:Neutral,,0.999,33039
3040,1:?,8:Shrug,,0.607,33040
3041,1:?,1:Clap,,0.217,33041
3042,1:?,6:Hands,,1,33042
3043,1:?,2:Cry,,0.192,33043
3044,1:?,7:Neutral,,0.322,33044
3045,1:?,9:Think,,0.334,33045
3046,1:?,10:Upside,,0.651,33046
3047,1:?,9:Think,,0.226,33047
3048,1:?,1:Clap,,0.217,33048
3049,1:?,1:Clap,,0.358,33049
3050,1:?,6:Hands,,1,33050
3051,1:?,10:Upside,,0.95,33051
3052,1:?,5:FacePalm,,0.714,33052
3053,1:?,3:Disappoint,,0.413,33053
3054,1:?,1:Clap,,0.338,33054
3055,1:?,5:FacePalm,,0.496,33055
3056,1:?,6:Hands,,1,33056
3057,1:?,7:Neutral,,0.533,33057
3058,1:?,10:Upside,,0.323,33058
3059,1:?,1:Clap,,0.714,33059
3060,1:?,3:Disappoint,,1,33060
3061,1:?,1:Clap,,0.62,33061
3062,1:?,1:Clap,,0.261,33062
3063,1:?,8:Shrug,,0.302,33063
3064,1:?,2:Cry,,0.241,33064
3065,1:?,7:Neutral,,0.429,33065
3066,1:?,1:Clap,,0.217,33066
3067,1:?,2:Cry,,0.223,33067
3068,1:?,7:Neutral,,0.316,33068
3069,1:?,2:Cry,,0.858,33069
3070,1:?,6:Hands,,0.823,33070
3071,1:?,8:Shrug,,0.687,33071
3072,1:?,2:Cry,,0.374,33072
3073,1:?,10:Upside,,0.984,33073
3074,1:?,7:Neutral,,0.853,33074
3075,1:?,1:Clap,,0.255,33075
3076,1:?,9:Think,,0.966,33076
3077,1:?,7:Neutral,,0.444,33077
3078,1:?,4:Explode,,0.68,33078
3079,1:?,7:Neutral,,0.518,33079
3080,1:?,9:Think,,0.601,33080
3081,1:?,9:Think,,0.236,33081
3082,1:?,6:Hands,,1,33082
3083,1:?,1:Clap,,0.507,33083
3084,1:?,7:Neutral,,0.966,33084
3085,1:?,2:Cry,,0.645,33085
3086,1:?,7:Neutral,,0.492,33086
3087,1:?,2:Cry,,0.931,33087
3088,1:?,6:Hands,,0.999,33088
3089,1:?,1:Clap,,0.438,33089
3090,1:?,10:Upside,,0.637,33090
3091,1:?,10:Upside,,0.766,33091
3092,1:?,9:Think,,1,33092
3093,1:?,10:Upside,,0.277,33093
3094,1:?,1:Clap,,0.338,33094
3095,1:?,8:Shrug,,0.906,33095
3096,1:?,6:Hands,,0.377,33096
3097,1:?,4:Explode,,1,33097
3098,1:?,9:Think,,0.528,33098
3099,1:?,2:Cry,,0.442,33099
3100,1:?,9:Think,,0.861,33100
3101,1:?,10:Upside,,0.632,33101
3102,1:?,2:Cry,,0.769,33102
3103,1:?,9:Think,,0.945,33103
3104,1:?,1:Clap,,0.383,33104
3105,1:?,9:Think,,0.655,33105
3106,1:?,1:Clap,,0.217,33106
3107,1:?,7:Neutral,,0.999,33107
3108,1:?,9:Think,,0.543,33108
3109,1:?,10:Upside,,0.965,33109
3110,1:?,3:Disappoint,,0.747,33110
3111,1:?,9:Think,,0.855,33111
3112,1:?,8:Shrug,,0.648,33112
3113,1:?,10:Upside,,0.863,33113
3114,1:?,10:Upside,,0.27,33114
3115,1:?,6:Hands,,1,33115
3116,1:?,7:Neutral,,0.844,33116
3117,1:?,8:Shrug,,0.882,33117
3118,1:?,6:Hands,,1,33118
3119,1:?,6:Hands,,0.74,33119
3120,1:?,8:Shrug,,0.381,33120
3121,1:?,10:Upside,,0.713,33121
3122,1:?,3:Disappoint,,0.819,33122
3123,1:?,7:Neutral,,0.436,33123
3124,1:?,10:Upside,,0.503,33124
3125,1:?,4:Explode,,0.2,33125
3126,1:?,8:Shrug,,0.37,33126
3127,1:?,7:Neutral,,0.355,33127
3128,1:?,6:Hands,,0.83,33128
3129,1:?,1:Clap,,0.298,33129
3130,1:?,2:Cry,,0.388,33130
3131,1:?,1:Clap,,0.338,33131
3132,1:?,6:Hands,,1,33132
3133,1:?,9:Think,,0.444,33133
3134,1:?,10:Upside,,0.32,33134
3135,1:?,10:Upside,,0.419,33135
3136,1:?,1:Clap,,0.311,33136
3137,1:?,1:Clap,,0.338,33137
3138,1:?,7:Neutral,,0.407,33138
3139,1:?,7:Neutral,,0.4,33139
3140,1:?,5:FacePalm,,0.648,33140
3141,1:?,1:Clap,,0.522,33141
3142,1:?,9:Think,,0.392,33142
3143,1:?,9:Think,,0.548,33143
3144,1:?,1:Clap,,0.872,33144
3145,1:?,9:Think,,0.915,33145
3146,1:?,4:Explode,,1,33146
3147,1:?,6:Hands,,0.496,33147
3148,1:?,8:Shrug,,0.415,33148
3149,1:?,10:Upside,,0.346,33149
3150,1:?,5:FacePalm,,0.714,33150
3151,1:?,10:Upside,,0.47,33151
3152,1:?,1:Clap,,0.338,33152
3153,1:?,1:Clap,,0.338,33153
3154,1:?,10:Upside,,0.465,33154
3155,1:?,4:Explode,,1,33155
3156,1:?,7:Neutral,,0.395,33156
3157,1:?,7:Neutral,,0.663,33157
3158,1:?,2:Cry,,0.858,33158
3159,1:?,7:Neutral,,0.418,33159
3160,1:?,2:Cry,,0.377,33160
3161,1:?,6:Hands,,0.408,33161
3162,1:?,1:Clap,,0.338,33162
3163,1:?,2:Cry,,0.426,33163
3164,1:?,1:Clap,,0.217,33164
3165,1:?,10:Upside,,0.601,33165
3166,1:?,1:Clap,,0.217,33166
3167,1:?,9:Think,,0.622,33167
3168,1:?,10:Upside,,0.539,33168
3169,1:?,10:Upside,,0.63,33169
3170,1:?,2:Cry,,0.939,33170
3171,1:?,4:Explode,,0.907,33171
3172,1:?,6:Hands,,1,33172
3173,1:?,1:Clap,,0.527,33173
3174,1:?,9:Think,,0.236,33174
3175,1:?,1:Clap,,0.841,33175
3176,1:?,1:Clap,,0.338,33176
3177,1:?,9:Think,,0.715,33177
3178,1:?,8:Shrug,,0.403,33178
3179,1:?,9:Think,,0.487,33179
3180,1:?,1:Clap,,0.501,33180
3181,1:?,1:Clap,,0.372,33181
3182,1:?,4:Explode,,0.504,33182
3183,1:?,9:Think,,0.818,33183
3184,1:?,2:Cry,,0.92,33184
3185,1:?,2:Cry,,0.839,33185
3186,1:?,1:Clap,,0.56,33186
3187,1:?,9:Think,,1,33187
3188,1:?,10:Upside,,0.995,33188
3189,1:?,1:Clap,,0.382,33189
3190,1:?,1:Clap,,0.338,33190
3191,1:?,9:Think,,0.622,33191
3192,1:?,4:Explode,,1,33192
3193,1:?,8:Shrug,,0.564,33193
3194,1:?,8:Shrug,,0.691,33194
3195,1:?,8:Shrug,,0.333,33195
3196,1:?,10:Upside,,0.827,33196
3197,1:?,10:Upside,,0.985,33197
3198,1:?,9:Think,,1,33198
3199,1:?,9:Think,,0.23,33199
3200,1:?,9:Think,,0.398,33200
3201,1:?,1:Clap,,0.338,33201
3202,1:?,2:Cry,,0.54,33202
3203,1:?,1:Clap,,0.217,33203
3204,1:?,9:Think,,0.561,33204
3205,1:?,2:Cry,,0.778,33205
3206,1:?,1:Clap,,0.338,33206
3207,1:?,1:Clap,,0.524,33207
3208,1:?,10:Upside,,0.888,33208
3209,1:?,2:Cry,,0.368,33209
3210,1:?,3:Disappoint,,0.378,33210
3211,1:?,1:Clap,,0.403,33211
3212,1:?,1:Clap,,0.338,33212
3213,1:?,8:Shrug,,0.887,33213
3214,1:?,1:Clap,,0.448,33214
3215,1:?,4:Explode,,1,33215
3216,1:?,7:Neutral,,0.463,33216
3217,1:?,1:Clap,,0.338,33217
3218,1:?,8:Shrug,,0.824,33218
3219,1:?,9:Think,,0.539,33219
3220,1:?,3:Disappoint,,0.673,33220
3221,1:?,7:Neutral,,0.222,33221
3222,1:?,1:Clap,,0.461,33222
3223,1:?,8:Shrug,,0.483,33223
3224,1:?,7:Neutral,,0.412,33224
3225,1:?,8:Shrug,,0.841,33225
3226,1:?,9:Think,,0.647,33226
3227,1:?,1:Clap,,0.338,33227
3228,1:?,10:Upside,,0.507,33228
3229,1:?,2:Cry,,0.771,33229
3230,1:?,1:Clap,,0.436,33230
3231,1:?,7:Neutral,,0.3,33231
3232,1:?,7:Neutral,,0.612,33232
3233,1:?,1:Clap,,0.417,33233
3234,1:?,1:Clap,,0.45,33234
3235,1:?,7:Neutral,,0.443,33235
3236,1:?,1:Clap,,0.217,33236
3237,1:?,1:Clap,,0.687,33237
3238,1:?,9:Think,,0.576,33238
3239,1:?,9:Think,,0.911,33239
3240,1:?,1:Clap,,0.832,33240
3241,1:?,8:Shrug,,0.259,33241
3242,1:?,10:Upside,,0.465,33242
3243,1:?,9:Think,,0.217,33243
3244,1:?,10:Upside,,0.93,33244
3245,1:?,1:Clap,,0.393,33245
3246,1:?,9:Think,,0.978,33246
3247,1:?,1:Clap,,0.217,33247
3248,1:?,1:Clap,,0.308,33248
3249,1:?,2:Cry,,0.388,33249
3250,1:?,9:Think,,0.349,33250
3251,1:?,1:Clap,,0.217,33251
3252,1:?,8:Shrug,,0.855,33252
3253,1:?,9:Think,,0.855,33253
3254,1:?,10:Upside,,0.807,33254
3255,1:?,1:Clap,,0.338,33255
3256,1:?,2:Cry,,0.229,33256
3257,1:?,7:Neutral,,0.347,33257
3258,1:?,7:Neutral,,0.486,33258
3259,1:?,6:Hands,,1,33259
3260,1:?,7:Neutral,,0.429,33260
3261,1:?,3:Disappoint,,0.158,33261
3262,1:?,8:Shrug,,0.606,33262
3263,1:?,1:Clap,,0.338,33263
3264,1:?,2:Cry,,0.717,33264
3265,1:?,1:Clap,,0.347,33265
3266,1:?,4:Explode,,0.414,33266
3267,1:?,2:Cry,,0.858,33267
3268,1:?,9:Think,,0.444,33268
3269,1:?,8:Shrug,,0.405,33269
3270,1:?,9:Think,,0.202,33270
3271,1:?,9:Think,,0.508,33271
3272,1:?,2:Cry,,0.443,33272
3273,1:?,2:Cry,,0.356,33273
3274,1:?,7:Neutral,,0.482,33274
3275,1:?,5:FacePalm,,0.459,33275
3276,1:?,1:Clap,,0.853,33276
3277,1:?,1:Clap,,0.705,33277
3278,1:?,8:Shrug,,0.269,33278
3279,1:?,4:Explode,,0.631,33279
3280,1:?,4:Explode,,1,33280
3281,1:?,1:Clap,,0.23,33281
3282,1:?,9:Think,,0.382,33282
3283,1:?,4:Explode,,0.372,33283
3284,1:?,8:Shrug,,0.407,33284
3285,1:?,1:Clap,,0.524,33285
3286,1:?,1:Clap,,0.393,33286
3287,1:?,9:Think,,0.263,33287
3288,1:?,10:Upside,,0.798,33288
3289,1:?,4:Explode,,0.388,33289
3290,1:?,1:Clap,,0.338,33290
3291,1:?,2:Cry,,0.452,33291
3292,1:?,10:Upside,,0.293,33292
3293,1:?,8:Shrug,,0.766,33293
3294,1:?,6:Hands,,0.869,33294
3295,1:?,9:Think,,0.484,33295
3296,1:?,9:Think,,0.31,33296
3297,1:?,1:Clap,,0.324,33297
3298,1:?,9:Think,,0.957,33298
3299,1:?,5:FacePalm,,0.455,33299
3300,1:?,1:Clap,,0.338,33300
3301,1:?,8:Shrug,,0.464,33301
3302,1:?,8:Shrug,,0.485,33302
3303,1:?,10:Upside,,0.493,33303
3304,1:?,4:Explode,,0.285,33304
3305,1:?,1:Clap,,0.217,33305
3306,1:?,2:Cry,,0.468,33306
3307,1:?,4:Explode,,0.288,33307
3308,1:?,8:Shrug,,0.757,33308
3309,1:?,10:Upside,,0.932,33309
3310,1:?,9:Think,,0.403,33310
3311,1:?,7:Neutral,,0.959,33311
3312,1:?,4:Explode,,1,33312
3313,1:?,8:Shrug,,0.425,33313
3314,1:?,10:Upside,,0.989,33314
3315,1:?,10:Upside,,0.289,33315
3316,1:?,10:Upside,,0.765,33316
3317,1:?,9:Think,,0.273,33317
3318,1:?,8:Shrug,,0.695,33318
3319,1:?,4:Explode,,0.358,33319
3320,1:?,10:Upside,,0.555,33320
3321,1:?,1:Clap,,0.537,33321
3322,1:?,9:Think,,0.539,33322
3323,1:?,6:Hands,,0.374,33323
3324,1:?,7:Neutral,,0.855,33324
3325,1:?,1:Clap,,0.554,33325
3326,1:?,7:Neutral,,0.372,33326
3327,1:?,2:Cry,,0.364,33327
3328,1:?,6:Hands,,1,33328
3329,1:?,2:Cry,,0.241,33329
3330,1:?,6:Hands,,1,33330
3331,1:?,10:Upside,,0.582,33331
3332,1:?,3:Disappoint,,0.398,33332
3333,1:?,1:Clap,,0.569,33333
3334,1:?,8:Shrug,,0.985,33334
3335,1:?,9:Think,,0.435,33335
3336,1:?,9:Think,,0.776,33336
3337,1:?,6:Hands,,1,33337
3338,1:?,3:Disappoint,,0.448,33338
3339,1:?,1:Clap,,0.217,33339
3340,1:?,1:Clap,,0.551,33340
3341,1:?,9:Think,,0.408,33341
3342,1:?,4:Explode,,0.52,33342
3343,1:?,2:Cry,,0.717,33343
3344,1:?,9:Think,,0.372,33344
3345,1:?,1:Clap,,0.217,33345
3346,1:?,3:Disappoint,,0.589,33346
3347,1:?,8:Shrug,,0.708,33347
3348,1:?,1:Clap,,0.217,33348
3349,1:?,9:Think,,0.603,33349
3350,1:?,9:Think,,0.291,33350
3351,1:?,10:Upside,,0.813,33351
3352,1:?,7:Neutral,,0.652,33352
3353,1:?,1:Clap,,0.217,33353
3354,1:?,1:Clap,,0.916,33354
3355,1:?,1:Clap,,0.217,33355
3356,1:?,7:Neutral,,0.653,33356
3357,1:?,8:Shrug,,0.757,33357
3358,1:?,10:Upside,,0.889,33358
3359,1:?,7:Neutral,,0.704,33359
3360,1:?,9:Think,,0.516,33360
3361,1:?,10:Upside,,1,33361
3362,1:?,6:Hands,,1,33362
3363,1:?,8:Shrug,,0.896,33363
3364,1:?,1:Clap,,0.969,33364
3365,1:?,6:Hands,,0.646,33365
3366,1:?,6:Hands,,1,33366
3367,1:?,10:Upside,,0.95,33367
3368,1:?,8:Shrug,,0.925,33368
3369,1:?,1:Clap,,0.217,33369
3370,1:?,2:Cry,,0.989,33370
3371,1:?,1:Clap,,0.456,33371
3372,1:?,6:Hands,,0.528,33372
3373,1:?,2:Cry,,0.388,33373
3374,1:?,10:Upside,,0.587,33374
3375,1:?,1:Clap,,0.256,33375
3376,1:?,10:Upside,,0.98,33376
3377,1:?,9:Think,,0.799,33377
3378,1:?,9:Think,,0.427,33378
3379,1:?,9:Think,,0.458,33379
3380,1:?,1:Clap,,0.23,33380
3381,1:?,7:Neutral,,0.343,33381
3382,1:?,5:FacePalm,,0.521,33382
3383,1:?,9:Think,,0.358,33383
3384,1:?,5:FacePalm,,0.993,33384
3385,1:?,2:Cry,,0.318,33385
3386,1:?,8:Shrug,,0.732,33386
3387,1:?,9:Think,,0.523,33387
3388,1:?,7:Neutral,,0.997,33388
3389,1:?,10:Upside,,0.464,33389
3390,1:?,1:Clap,,0.507,33390
3391,1:?,1:Clap,,0.338,33391
3392,1:?,1:Clap,,0.305,33392
3393,1:?,1:Clap,,0.354,33393
3394,1:?,2:Cry,,0.541,33394
3395,1:?,1:Clap,,0.456,33395
3396,1:?,6:Hands,,1,33396
3397,1:?,9:Think,,0.891,33397
3398,1:?,1:Clap,,0.953,33398
3399,1:?,8:Shrug,,0.882,33399
3400,1:?,8:Shrug,,0.61,33400
3401,1:?,9:Think,,0.444,33401
3402,1:?,6:Hands,,1,33402
3403,1:?,4:Explode,,0.547,33403
3404,1:?,1:Clap,,0.634,33404
3405,1:?,7:Neutral,,0.421,33405
3406,1:?,1:Clap,,0.502,33406
3407,1:?,8:Shrug,,0.309,33407
3408,1:?,7:Neutral,,0.514,33408
3409,1:?,6:Hands,,0.926,33409
3410,1:?,8:Shrug,,0.608,33410
3411,1:?,1:Clap,,0.217,33411
3412,1:?,9:Think,,0.789,33412
3413,1:?,9:Think,,0.26,33413
3414,1:?,1:Clap,,0.338,33414
3415,1:?,10:Upside,,0.618,33415
3416,1:?,1:Clap,,0.338,33416
3417,1:?,7:Neutral,,0.345,33417
3418,1:?,1:Clap,,0.461,33418
3419,1:?,9:Think,,0.594,33419
3420,1:?,9:Think,,0.283,33420
3421,1:?,10:Upside,,0.582,33421
3422,1:?,1:Clap,,0.882,33422
3423,1:?,7:Neutral,,0.997,33423
3424,1:?,3:Disappoint,,0.345,33424
3425,1:?,6:Hands,,1,33425
3426,1:?,7:Neutral,,0.521,33426
3427,1:?,10:Upside,,0.305,33427
3428,1:?,6:Hands,,1,33428
3429,1:?,1:Clap,,0.217,33429
3430,1:?,6:Hands,,1,33430
3431,1:?,2:Cry,,0.325,33431
3432,1:?,10:Upside,,0.351,33432
3433,1:?,1:Clap,,0.332,33433
3434,1:?,8:Shrug,,0.868,33434
3435,1:?,9:Think,,0.401,33435
3436,1:?,2:Cry,,0.89,33436
3437,1:?,2:Cry,,0.411,33437
3438,1:?,1:Clap,,0.217,33438
3439,1:?,9:Think,,1,33439
3440,1:?,1:Clap,,0.338,33440
3441,1:?,9:Think,,0.746,33441
3442,1:?,10:Upside,,0.738,33442
3443,1:?,9:Think,,0.311,33443
3444,1:?,1:Clap,,0.217,33444
3445,1:?,6:Hands,,0.221,33445
3446,1:?,8:Shrug,,0.908,33446
3447,1:?,10:Upside,,0.734,33447
3448,1:?,7:Neutral,,0.384,33448
3449,1:?,1:Clap,,0.217,33449
3450,1:?,4:Explode,,0.712,33450
3451,1:?,1:Clap,,0.217,33451
3452,1:?,10:Upside,,0.881,33452
3453,1:?,8:Shrug,,0.558,33453
3454,1:?,9:Think,,0.381,33454
3455,1:?,9:Think,,0.661,33455
3456,1:?,1:Clap,,0.178,33456
3457,1:?,7:Neutral,,0.338,33457
3458,1:?,6:Hands,,1,33458
3459,1:?,10:Upside,,0.344,33459
3460,1:?,9:Think,,0.315,33460
3461,1:?,8:Shrug,,0.56,33461
3462,1:?,7:Neutral,,0.344,33462
3463,1:?,1:Clap,,0.348,33463
3464,1:?,9:Think,,0.722,33464
3465,1:?,9:Think,,0.705,33465
3466,1:?,8:Shrug,,0.328,33466
3467,1:?,1:Clap,,0.338,33467
3468,1:?,6:Hands,,0.426,33468
3469,1:?,4:Explode,,0.582,33469
3470,1:?,2:Cry,,0.858,33470
3471,1:?,8:Shrug,,0.265,33471
3472,1:?,1:Clap,,0.916,33472
3473,1:?,1:Clap,,0.865,33473
3474,1:?,7:Neutral,,0.877,33474
3475,1:?,8:Shrug,,0.885,33475
3476,1:?,1:Clap,,0.918,33476
3477,1:?,7:Neutral,,0.24,33477
3478,1:?,6:Hands,,1,33478
3479,1:?,6:Hands,,1,33479
3480,1:?,1:Clap,,0.396,33480
3481,1:?,7:Neutral,,0.36,33481
3482,1:?,1:Clap,,0.461,33482
3483,1:?,9:Think,,0.351,33483
3484,1:?,9:Think,,0.557,33484
3485,1:?,4:Explode,,0.995,33485
3486,1:?,1:Clap,,0.43,33486
3487,1:?,2:Cry,,0.286,33487
3488,1:?,4:Explode,,0.285,33488
3489,1:?,9:Think,,0.61,33489
3490,1:?,9:Think,,0.272,33490
3491,1:?,1:Clap,,0.338,33491
3492,1:?,1:Clap,,0.332,33492
3493,1:?,1:Clap,,0.217,33493
3494,1:?,1:Clap,,0.338,33494
3495,1:?,1:Clap,,0.217,33495
3496,1:?,9:Think,,0.977,33496
3497,1:?,10:Upside,,0.297,33497
3498,1:?,4:Explode,,0.292,33498
3499,1:?,1:Clap,,0.511,33499
3500,1:?,6:Hands,,1,33500
3501,1:?,2:Cry,,0.427,33501
3502,1:?,1:Clap,,0.217,33502
3503,1:?,10:Upside,,0.74,33503
3504,1:?,7:Neutral,,0.456,33504
3505,1:?,7:Neutral,,0.999,33505
3506,1:?,6:Hands,,0.377,33506
3507,1:?,2:Cry,,0.324,33507
3508,1:?,1:Clap,,0.242,33508
3509,1:?,10:Upside,,0.535,33509
3510,1:?,7:Neutral,,0.383,33510
3511,1:?,8:Shrug,,0.48,33511
3512,1:?,10:Upside,,0.331,33512
3513,1:?,6:Hands,,0.678,33513
3514,1:?,9:Think,,0.91,33514
3515,1:?,1:Clap,,0.754,33515
3516,1:?,8:Shrug,,0.494,33516
3517,1:?,2:Cry,,0.48,33517
3518,1:?,1:Clap,,0.926,33518
3519,1:?,1:Clap,,0.338,33519
3520,1:?,1:Clap,,0.338,33520
3521,1:?,2:Cry,,0.426,33521
3522,1:?,8:Shrug,,0.533,33522
3523,1:?,1:Clap,,0.325,33523
3524,1:?,10:Upside,,0.719,33524
3525,1:?,1:Clap,,0.338,33525
3526,1:?,4:Explode,,1,33526
3527,1:?,1:Clap,,0.217,33527
3528,1:?,10:Upside,,0.256,33528
3529,1:?,7:Neutral,,0.777,33529
3530,1:?,9:Think,,1,33530
3531,1:?,9:Think,,0.444,33531
3532,1:?,4:Explode,,0.731,33532
3533,1:?,10:Upside,,0.464,33533
3534,1:?,2:Cry,,0.34,33534
3535,1:?,4:Explode,,1,33535
3536,1:?,1:Clap,,0.217,33536
3537,1:?,7:Neutral,,0.422,33537
3538,1:?,1:Clap,,0.507,33538
3539,1:?,10:Upside,,0.523,33539
3540,1:?,8:Shrug,,0.265,33540
3541,1:?,6:Hands,,0.531,33541
3542,1:?,10:Upside,,0.471,33542
3543,1:?,10:Upside,,0.896,33543
3544,1:?,8:Shrug,,0.811,33544
3545,1:?,7:Neutral,,0.747,33545
3546,1:?,10:Upside,,0.905,33546
3547,1:?,1:Clap,,0.304,33547
3548,1:?,1:Clap,,0.398,33548
3549,1:?,5:FacePalm,,0.463,33549
3550,1:?,9:Think,,0.789,33550
3551,1:?,10:Upside,,0.338,33551
3552,1:?,1:Clap,,0.908,33552
3553,1:?,1:Clap,,0.217,33553
3554,1:?,9:Think,,0.821,33554
3555,1:?,8:Shrug,,0.378,33555
